NAME,CEOinSent,in_train,pop_CEO
Alexei Miller,,True,False
Jamie Dimon,,True,False
Jamie Dimon,1,True,False
Janet Yellen,,True,False
Bill Gross,,True,False
Mohamed El-Erian,,True,False
Mohamed El-Erian,1,True,False
Jeff Gundlach,,True,False
Michael O'Leary,,True,True
Dick Costolo,,True,False
Rupert Murdoch,,True,False
Richard Branson,,True,False
Jeff Joerres,,True,False
Jeff Joerres,1,True,False
David Einhorn,,True,False
David Einhorn,,True,False
David Einhorn,,True,False
Carlos Rodriguez,,True,False
Carlos Rodriguez,1,True,False
Dan Greenhaus,,True,False
Mario Draghi,,True,False
Mario Draghi,,True,False
Dan Greenhaus,,True,False
Jeff Bezos,,True,True
Henry Blodget,,True,False
Jeff Bezos,,True,True
Jon Corzine,,True,False
Janet Yellen,,True,False
Bill Gross,,True,False
Mohamed El-Erian,,True,False
Walt Bettinger,,True,False
Walt Bettinger,1,True,False
Jim Chanos,,True,False
Jim Chanos,,True,False
Daniel Loeb,,True,False
Mario Draghi,,True,False
Larry Page,,True,False
Larry Page,1,True,False
Eric Schmidt,,True,False
Eric Schmidt,1,True,False
James Gorman,,True,False
James Gorman,1,True,False
John Mack,,True,False
John Mack,1,True,False
Mario Draghi,,True,False
Mario Draghi,,True,False
Brady Dougan,,True,False
Brady Dougan,1,True,False
Jeff Bezos,,True,True
Warren Buffet,,True,False
Brad Katsuyama,,True,False
Jim Paulsen,,True,False
Dick Fisher,,True,False
Jim Paulsen,,True,False
Janet Yellen,,True,False
Charles Evans,,True,False
William Dudley,,True,False
Mohamed El-Erian,,True,False
Mohamed El-Erian,1,True,False
Bill Gross,,True,False
Bill Gross,1,True,False
Douglas Hodge,,True,False
Douglas Hodge,1,True,False
Michael Dieckmann,,True,False
Michael Dieckmann,1,True,False
Jeff Bezos,,True,True
Jeff Gundlach,,True,False
Janet Yellen,,True,False
Brad Katsuyama,,True,False
Brad Katsuyama,1,True,False
Larry Fink,,True,False
Larry Fink,1,True,False
Warren Buffett,,True,True
Warren Buffett,,True,True
Bill Gates,,True,False
Warren Buffett,,True,True
Warren Buffett,,True,True
Warren Buffett,,True,True
Henry Blodget,,True,False
Henry Blodget,,True,False
Mark Gorton,,True,False
Mark Gorton,1,True,False
Brad Katsuyama,,True,False
Brad Katsuyama,1,True,False
Josh Brown,,True,False
Josh Brown,,True,False
Roger Ferguson,,True,False
Janet Yellen,,True,False
Jim Chanos,,True,False
Jim Chanos,,True,False
Barry Silbert,,True,False
Barry Silbert,1,True,False
Jeremy Allaire,,True,False
Jeremy Allaire,1,True,False
Jeremy Liew,,True,False
Jeremy Liew,1,True,False
Barry Silbert,,True,False
Barry Silbert,,True,False
Eddie Lampert,,True,False
Eddie Lampert,1,True,False
Brady Dougan,,True,False
Brady Dougan,1,True,False
Leigh Drogen,,True,False
Leigh Drogen,1,True,False
Jim Chanos,,True,False
Liz Ann Sonders,,True,False
Liz Ann Sonders,,True,False
Klaus Kleinfeld,,True,False
Klaus Kleinfeld,1,True,False
Philippe Laffont,,True,False
Julian Robertson,,True,False
Elon Musk,,True,True
Elon Musk,1,True,True
Jan Hatzius,,True,False
Eric Schmidt,,True,False
Eric Schmidt,1,True,False
Dick Costolo,,True,False
Dick Costolo,1,True,False
Jamie Dimon,,True,False
Jamie Dimon,1,True,False
Evan Williams,,True,False
Jeff Bezos,,True,True
Elon Musk,,True,True
Jeff Bezos,,True,True
Dan Loeb,,True,False
Dan Loeb,,True,False
Dan Loeb,,True,False
Jamie Dimon,,True,False
Jamie Dimon,1,True,False
Jamie Dimon,,True,False
Jamie Dimon,1,True,False
Akio Toyoda,,True,True
Janet Yellen,,True,False
Dan Greenhaus,,True,False
Kimberly Foss,,True,False
Kimberly Foss,1,True,False
Mark Mobius,,True,False
Mark Mobius,,True,False
Mark Mobius,,True,False
Mark Carney,,True,False
Jeff Bezos,,True,True
John Paulson,,True,False
Jeffrey Gundlach,,True,False
Mary Barra,,True,False
Mary Barra,1,True,False
Richard Fuld,,True,False
Richard Fuld,1,True,False
Steve Jobs,,True,False
Steve Jobs,1,True,False
Bill Gates,,True,False
Jamie Dimon,,True,False
Jamie Dimon,1,True,False
Jamie Dimon,,True,False
Warren Buffett,,True,True
Jamie Dimon,,True,False
Jamie Dimon,1,True,False
Rupert Murdoch,,True,False
Steve Jobs,,True,False
Jon Corzine,,True,False
John Donahoe,,True,False
John Donahoe,1,True,False
John Donahoe,,True,False
John Donahoe,1,True,False
Bill Gross,,True,False
Bill Gross,1,True,False
Mohamed El-Erian,,True,False
Mohamed El-Erian,1,True,False
Bill Gross,,True,False
Mohamed El-Erian,,True,False
Mohamed El-Erian,1,True,False
Frances Lun,,True,False
Frances Lun,1,True,False
Janet Yellen,,True,False
Steve Jobs,,True,False
Steve Jobs,1,True,False
Tim Cook,,True,True
Tim Cook,1,True,True
Bill Ackman,,True,False
Mary Barra,,True,False
Mary Barra,1,True,False
Mohamed El-Erian,,True,False
Mohamed El-Erian,1,True,False
Bill Gross,,True,False
Bill Gross,1,True,False
Liz Ann Sonders,,True,False
Jamie Dimon,,True,False
Jamie Dimon,1,True,False
Jamie Dimon,,True,False
Jamie Dimon,1,True,False
Richard Ketchum,,True,False
Richard Ketchum,1,True,False
Jessica Rinaldi,,True,False
Rupert Murdoch,,True,False
Mark Zuckerberg,,True,True
Robert Thomson,,True,False
Robert Thomson,1,True,False
Mark Carney,,True,False
Mario Draghi,,True,False
Rupert Murdoch,,True,False
Mark Zuckerberg,,True,True
Mark Zuckerberg,1,True,True
Mark Zuckerberg,,True,True
Tim Armstrong,,True,True
Ross Levinsohn,,True,False
Ross Levinsohn,1,True,False
Mark Zuckerberg,,True,True
Mark Zuckerberg,1,True,True
Jonathan Miller,,True,False
Jonathan Miller,1,True,False
Anne Moore,,True,False
Anne Moore,1,True,False
Jeff Bewkes,,True,False
Jeff Bewkes,1,True,False
Mark Zuckerberg,,True,True
Mark Zuckerberg,1,True,True
Steve Ballmer,,True,False
Steve Ballmer,1,True,False
Mario Draghi,,True,False
Dan Greenhaus,,True,False
Brad Katsuyama,,True,False
Mario Draghi,,True,False
Charlie Shrem,,True,False
Janet Yellen,,True,False
Mario Draghi,,True,False
Mike Nudelman,,True,False
Jeff Bezos,,True,True
Michael Corbat,,True,True
Michael Corbat,1,True,True
Mario Draghi,,True,False
Leigh Drogen,,True,False
Leigh Drogen,1,True,False
Janet Yellen,,True,False
Mario Draghi,,True,False
Mike Corbat,,True,False
Mike Corbat,1,True,False
Michael Bloomberg,,True,False
Anders Gustafsson,,True,False
Anders Gustafsson,1,True,False
Greg Brown,,True,False
Greg Brown,1,True,False
Anders Gustafsson,,True,False
Anders Gustafsson,1,True,False
Greg Brown,,True,False
Greg Brown,1,True,False
Satya Nadella,,True,True
Satya Nadella,1,True,True
Satya Nadella,,True,True
Satya Nadella,1,True,True
John Chambers,,True,False
Mike Nudelman,,True,False
Daniel Loeb,,True,False
Janet Yellen,,True,False
Jeff Immelt,,True,False
Jeff Immelt,1,True,False
Janet Yellen,,True,False
Dick Costolo,,True,False
Dick Costolo,1,True,False
Jack Dorsey,,True,True
Jack Dorsey,1,True,True
Aaron Levie,,True,False
Aaron Levie,1,True,False
Aaron Levie,,True,False
Mike Corbat,,True,False
Mike Corbat,1,True,False
Larry Page,,True,False
Janet Yellen,,True,False
Mike Nudelman,,True,False
Janet Yellen,,True,False
Ginni Rometty,,True,False
Ginni Rometty,1,True,False
Richard Bernstein,,True,False
Richard Bernstein,,True,False
Richard Bernstein,,True,False
Janet Yellen,,True,False
Janet Yellen,,True,False
Mario Draghi,,True,False
Elon Musk,,True,True
Elon Musk,1,True,True
Elon Musk,,True,True
Philippe Laffont,,True,False
Mike Nudelman,,True,False
Elon Musk,,True,True
Elon Musk,1,True,True
Mario Draghi,,True,False
Bobby Lee,,True,False
Bobby Lee,1,True,False
Janet Yellen,,True,False
Brian Moynihan,,True,True
Brian Moynihan,1,True,True
Riccardo Zacconi,,True,False
Riccardo Zacconi,1,True,False
Dan Greenhaus,,True,False
Janet Yellen,,True,False
Janet Yellen,,True,False
Mark Karpeles,,True,False
Mark Karpeles,1,True,False
Marc Benioff,,True,False
Marc Benioff,1,True,False
Bill Ackman,,True,False
Liz Ann Sonders,,True,False
Liz Ann Sonders,,True,False
Steve Ells,,True,False
Steve Ells,1,True,False
James Gorman,,True,False
James Gorman,1,True,False
Jan Hatzius,,True,False
Lloyd Blankfein,,True,True
Lloyd Blankfein,1,True,True
James Gorman,,True,False
James Gorman,1,True,False
James P. Gorman,,True,True
James P. Gorman,1,True,True
Elon Musk,,True,True
Mario Draghi,,True,False
Mark Zuckerberg,,True,True
Mark Zuckerberg,,True,True
Larry Ellison,,True,False
Larry Ellison,1,True,False
Bob Iger,,True,True
Bob Iger,1,True,True
Larry Ellison,,True,False
Mike Nudelman,,True,False
Mark Karpeles,,True,False
Mark Karpeles,1,True,False
Brad Katsuyama,,True,False
Brad Katsuyama,,True,False
Mike Nudelman,,True,False
Bill Ackman,,True,False
Mark Zuckerberg,,True,True
Bill Gates,,True,False
Mark Fields,,True,False
Mark Fields,1,True,False
Mike Nudelman,,True,False
David Karp,,True,False
Janet Yellen,,True,False
Warren Buffett,,True,True
Frank Holmes,,True,False
Jamie Sokalsky,,True,False
Jamie Sokalsky,1,True,False
Antony Jenkins,,True,False
Antony Jenkins,1,True,False
Jack Dorsey,,True,True
Tim Cook,,True,True
David Novak,,True,False
David Novak,1,True,False
David Einhorn,,True,False
David Einhorn,,True,False
David Einhorn,,True,False
Fred Ehrsam,,True,False
Fred Ehrsam,1,True,False
Daniel Larimer,,True,False
Daniel Larimer,1,True,False
Don Thompson,,True,False
Don Thompson,1,True,False
Tony Fadell,,True,False
Don Thompson,,True,False
Don Thompson,1,True,False
Muhtar Kent,,True,False
Muhtar Kent,1,True,False
Tim Cook,,True,True
Tim Cook,1,True,True
Mark Zuckerberg,,True,True
Mark Zuckerberg,1,True,True
Mark Zuckerberg,,True,True
Mark Zuckerberg,1,True,True
Tim Cook,,True,True
Tim Cook,1,True,True
Tim Cook,,True,True
Tim Cook,1,True,True
Warren Buffett,,True,True
Muhtar Kent,,True,False
Muhtar Kent,1,True,False
David Einhorn,,True,False
Bill Ackman,,True,False
Bill Ackman,1,True,False
Brad Katsuyama,,True,False
Scott Dietzen,,True,False
Scott Dietzen,1,True,False
Don Thompson,,True,False
Don Thompson,1,True,False
Don Thompson,,True,False
Michael Pearson,,True,False
Michael Pearson,1,True,False
Bill Ackman,,True,False
Tim Cook,,True,True
Tim Cook,,True,True
Howard Schultz,,True,False
Warren Buffet,,True,False
Bill Ackman,,True,False
Michael Pearson,,True,False
Michael Pearson,1,True,False
Warren Buffett,,True,True
Tim Cook,,True,True
Tim Cook,1,True,True
Tim Cook,,True,True
Tim Cook,,True,True
Tim Cook,,True,True
Mary Barra,,True,False
Mary Barra,1,True,False
Doug Oberhelman,,True,False
Doug Oberhelman,1,True,False
Warren Buffett,,True,True
Richard Branson,,True,False
Jeff Bezos,,True,True
Mark Karpeles,,True,False
Mark Karpeles,1,True,False
Charlie Shrem,,True,False
Brendan Eich,,True,False
Chris Albrecht,,True,False
Chris Albrecht,1,True,False
Jeff Bezos,,True,True
Mark Mobius,,True,False
Mark Mobius,,True,False
Mark Mobius,,True,False
Ron Johnson,,True,False
Ron Johnson,1,True,False
John Hammergren,,True,False
John Hammergren,1,True,False
Steve Jobs,,True,False
Steve Jobs,1,True,False
Eric Schmidt,,True,False
Eric Schmidt,1,True,False
Jeff Bezos,,True,True
Jeff Bezos,1,True,True
Janet Yellen,,True,False
David Karp,,True,False
Janet Yellen,,True,False
Warren Buffett,,True,True
Bill Ackman,,True,False
Bill Ackman,1,True,False
Janet Yellen,,True,False
Mark Carney,,True,False
Mario Draghi,,True,False
Warren Buffet,,True,False
Fred Ehrsam,,True,False
Fred Ehrsam,1,True,False
Daniel Larimer,,True,False
Daniel Larimer,1,True,False
Mark Karpeles,,True,False
Mark Karpeles,1,True,False
Warren Buffet,,True,False
Warren Buffet,,True,False
Igor Sechin,,True,False
Bill Gates,,True,False
Liz Ann Sonders,,True,False
Bill Ackman,,True,False
Warren Buffett,,True,True
Warren Buffett,1,True,True
Warren Buffett,,True,True
Warren Buffett,1,True,True
Eric Schatzker,,True,False
Liz Ann Sonders,,True,False
Igor Sechin,,True,False
Mikhail Khodorkovsky,,True,False
Igor Sechin,,True,False
Mikhail Khodorkovsky,,True,False
Jeff Bezos,,True,True
Dan Greenhaus,,True,False
Ian Read,,True,True
Ian Read,1,True,True
John Donahoe,,True,False
John Donahoe,1,True,False
John Donahoe,,True,False
John Donahoe,1,True,False
Dick Costolo,,True,False
Dick Costolo,1,True,False
Henry Kravis,,True,False
Warren Buffett,,True,True
Bill Ackman,,True,False
David Einhorn,,True,False
Jeffrey Gundlach,,True,False
Philippe Laffont,,True,False
Larry Robbins,,True,False
John Paulson,,True,False
Kyle Bass,,True,False
Paul Singer,,True,False
Daniel Loeb,,True,False
Dan Loeb,,True,False
Dan Loeb,,True,False
Bill Ackman,,True,False
Bill Ackman,,True,False
Bill Ackman,,True,False
Bill Ackman,,True,False
Bill Ackman,,True,False
Warren Buffett,,True,True
Mario Draghi,,True,False
Ian Read,,True,True
Ian Read,1,True,True
Dan Greenhaus,,True,False
Bill Ackman,,True,False
Pershing Square,,True,False
Bill Gross,,True,False
Jan Hatzius,,True,False
Warren Buffett,,True,True
Stephen Elop,,True,False
John Donahoe,,True,False
John Donahoe,1,True,False
Mark Karpeles,,True,False
Mark Karpeles,1,True,False
Jan Hatzius,,True,False
Dick Costolo,,True,False
Dick Costolo,1,True,False
Josh Brown,,True,False
Dick Costolo,,True,False
Dick Costolo,1,True,False
Janet Yellen,,True,False
Doug Oberhelman,,True,False
Doug Oberhelman,1,True,False
Indra Nooyi,,True,False
Indra Nooyi,1,True,False
Chris Viehbacher,,True,False
Chris Viehbacher,1,True,False
Robert Greifeld,,True,False
Robert Greifeld,1,True,False
Mark Zuckerberg,,True,True
Daniel Loeb,,True,False
Daniel Loeb,1,True,False
Mark Fields,,True,False
Mark Fields,1,True,False
Alan Mulally,,True,False
Alan Mulally,1,True,False
Mark Fields,,True,False
Mark Fields,1,True,False
Daniel Loeb,,True,False
Daniel Loeb,1,True,False
Aaron Levie,,True,False
Aaron Levie,1,True,False
Lloyd Blankfein,,True,True
Lloyd Blankfein,1,True,True
Peter Sands,,True,False
Peter Sands,1,True,False
Warren Buffett,,True,True
Warren Buffett,,True,True
Larry Page,,True,False
Mark Zuckerberg,,True,True
Marissa Mayer,,True,False
Marissa Mayer,1,True,False
David Noble,,True,False
Warren Buffett,,True,True
Warren Buffett,1,True,True
Muhtar Kent,,True,False
Muhtar Kent,1,True,False
Janet Yellen,,True,False
Mark Mobius,,True,False
Mark Mobius,,True,False
Mark Mobius,,True,False
Mark Mobius,,True,False
Warren Buffett,,True,True
Warren Buffett,,True,True
Muhtar Kent,,True,False
Muhtar Kent,1,True,False
Bill Gates,,True,False
Bill Gates,1,True,False
Steve Ballmer,,True,False
Steve Ballmer,1,True,False
Satya Nadella,,True,True
Satya Nadella,1,True,True
Stephen Roach,,True,False
Warren Buffett,,True,True
Bill Gross,,True,False
Mohamed El-Erian,,True,False
Janet Yellen,,True,False
Warren Buffett,,True,True
Bill Gates,,True,False
Jeff Bezos,,True,True
Steve Wynn,,True,False
Steve Wynn,1,True,False
Steve Wynn,,True,False
Steve Wynn,1,True,False
Steve Wynn,,True,False
Steve Wynn,1,True,False
Sheldon Adelson,,True,True
Stephen Holmes,,True,False
Stephen Holmes,1,True,False
Steve Wynn,,True,False
Steve Wynn,1,True,False
Stephen Holmes,,True,False
Stephen Holmes,1,True,False
Sheldon Adelson,,True,True
Sheldon Adelson,1,True,True
Bill Gross,,True,False
Mohamed El-Erian,,True,False
Mohamed El-Erian,1,True,False
Jeff Gundlach,,True,False
Bill Ackman,,True,False
Jack Welch,,True,False
Jack Welch,1,True,False
Jack Welch,,True,False
Jack Welch,1,True,False
Jack Dorsey,,True,True
Jack Dorsey,1,True,True
Evan Williams,,True,False
Evan Williams,1,True,False
Mario Draghi,,True,False
Warren Buffett,,True,True
Warren Buffett,1,True,True
Warren Buffett,,True,True
Warren Buffett,1,True,True
Matt Rose,,True,False
William Ruprecht,,True,False
William Ruprecht,1,True,False
Warren Buffett,,True,True
Warren Buffett,,True,True
Warren Buffett,1,True,True
Frederic Laluyaux,,True,False
Frederic Laluyaux,1,True,False
Frederic Laluyaux,,True,False
Janet Yellen,,True,False
Warren Buffett,,True,True
David Gyngell,,True,False
David Gyngell,1,True,False
Warren Buffett,,True,True
Jan Hatzius,,True,False
David Gyngell,,True,False
David Gyngell,1,True,False
Jeff Gundlach,,True,False
Bill Ackman,,True,False
Bill McDermott,,True,False
Bill McDermott,1,True,False
Bill McDermott,,True,False
Bill McDermott,1,True,False
William Ackman,,True,False
William Ackman,1,True,False
Bill Ackman,,True,False
Bill Ackman,1,True,False
Monty Moran,,True,False
Monty Moran,1,True,False
Steve Ells,,True,False
Monty Moran,,True,False
Lloyd Blankfein,,True,True
Lloyd Blankfein,1,True,True
David Einhorn,,True,False
Jeff Gundlach,,True,False
Philippe Laffont,,True,False
Larry Robbins,,True,False
Don Thompson,,True,False
Don Thompson,1,True,False
Liz Ann Sonders,,True,False
Janet Yellen,,True,False
Jeffrey Gundlach,,True,False
Jeffrey Gundlach,1,True,False
Jim Chanos,,True,False
Bill McDermott,,True,False
Bill McDermott,1,True,False
Bob Calderoni,,True,False
Bob Calderoni,1,True,False
Gregg Steinhafel,,True,False
Gregg Steinhafel,1,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Bill Ackman,,True,False
David Einhorn,,True,False
Jeffrey Gundlach,,True,False
Gregg Steinhafel,,True,False
Gregg Steinhafel,1,True,False
Bill Gates,,True,False
Bill Gates,,True,False
Warren Buffett,,True,True
Gregg Steinhafel,,True,False
Gregg Steinhafel,1,True,False
Gregg Steinhafel,,True,False
Gregg Steinhafel,1,True,False
John Mulligan,,True,False
John Mulligan,1,True,False
Gregg Steinhafel,,True,False
Warren Buffett,,True,True
Nigel Travis,,True,False
Nigel Travis,1,True,False
Warren Buffett,,True,True
John Silvia,,True,False
Janet Yellen,,True,False
David Gyngell,,True,False
John Alexander,,True,False
John Alexander,1,True,False
Warren Buffett,,True,True
Jeffrey Gundlach,,True,False
John Mackey,,True,True
John Mackey,1,True,True
Dick Costolo,,True,False
Bill Ackman,,True,False
David Einhorn,,True,False
Janet Yellen,,True,False
David Einhorn,,True,False
Bill Ackman,,True,False
David Einhorn,,True,False
Warren Buffett,,True,True
David Einhorn,,True,False
Warren Buffet,,True,False
Dick Costolo,,True,False
Dick Costolo,1,True,False
David Tepper,,True,False
Jonathan Bush,,True,False
Jonathan Bush,1,True,False
Jonathan Bush,,True,False
Bill Ackman,,True,False
Bill Ackman,1,True,False
Warren Buffett,,True,True
Brian Moynihan,,True,True
Brian Moynihan,1,True,True
Antony Jenkins,,True,False
Antony Jenkins,1,True,False
Martine Rothblatt,,True,False
Martine Rothblatt,1,True,False
Antony Jenkins,,True,False
Antony Jenkins,1,True,False
Jeff Immelt,,True,False
Jeff Immelt,1,True,False
Philip Clarke,,True,False
Philip Clarke,1,True,False
Josh Brown,,True,False
Elon Musk,,True,True
Elon Musk,1,True,True
Michael Dell,,True,True
Michael Dell,1,True,True
John Sculley,,True,False
John Sculley,1,True,False
Steve Jobs,,True,False
Steve Jobs,1,True,False
Elon Musk,,True,True
Elon Musk,1,True,True
Elon Musk,,True,True
Elon Musk,1,True,True
John Mackey,,True,True
John Mackey,1,True,True
Janet Yellen,,True,False
Josh Brown,,True,False
Jack Dorsey,,True,True
Janet Yellen,,True,False
Janet Yellen,,True,False
Warren Buffett,,True,True
David Einhorn,,True,False
Janet Yellen,,True,False
John Mackey,,True,True
John Mackey,1,True,True
John Mackey,,True,True
John Mackey,1,True,True
Steve Schwarzman,,True,False
Jeff Gundlach,,True,False
Elon Musk,,True,True
Pierre Laubies,,True,False
Pierre Laubies,1,True,False
John Mackey,,True,True
John Mackey,1,True,True
Jessica Rinaldi,,True,False
Bill Gates,,True,False
Bill Gates,,True,False
Bill Gates,,True,False
Warren Buffett,,True,True
Bill Gates,,True,False
Jerry Yang,,True,False
Masayoshi Son,,True,True
Bill Gross,,True,False
Bill Gross,1,True,False
Mohamed El-Erian,,True,False
Mohamed El-Erian,1,True,False
Eike Batista,,True,False
David Gyngell,,True,False
John Wren,,True,False
John Wren,1,True,False
Martin Sorrell,,True,False
Martin Sorrell,1,True,False
Lloyd Blankfein,,True,True
Lloyd Blankfein,,True,True
Janet Yellen,,True,False
Paul Ross,,True,False
Paul Ross,1,True,False
David Einhorn,,True,False
David Einhorn,,True,False
Jonathan Bush,,True,False
Jonathan Bush,1,True,False
Jonathan Bush,,True,False
Jonathan Bush,1,True,False
Janet Yellen,,True,False
Jayshree Ullal,,True,False
Jayshree Ullal,1,True,False
Jayshree Ullal,,True,False
Jayshree Ullal,1,True,False
Joshua Brown,,True,False
Joshua Brown,,True,False
Sheldon Adelson,,True,True
Steve Wynn,,True,False
Elon Musk,,True,True
David Einhorn,,True,False
Jonathan Bush,,True,False
Mario Draghi,,True,False
Mario Draghi,,True,False
Akio Toyoda,,True,True
Jamie Dimon,,True,False
Jamie Dimon,1,True,False
Hans Petter Havdal,,True,False
Hans Petter Havdal,1,True,False
Rebekah Brooks,,True,False
Aubrey McClendon,,True,False
Aubrey McClendon,1,True,False
David Einhorn,,True,False
Reed Hastings,,True,False
Reed Hastings,1,True,False
Josh Brown,,True,False
Keith McCullough,,True,False
Keith McCullough,1,True,False
Keith McCullough,,True,False
Keith McCullough,1,True,False
Janet Yellen,,True,False
Bill Ackman,,True,False
Bill Ackman,,True,False
John Wren,,True,False
John Wren,1,True,False
Meg Whitman,,True,True
Meg Whitman,1,True,True
Sheldon Adelson,,True,True
John Wren,,True,False
Maurice Levy,,True,False
Maurice Levy,,True,False
Maurice Levy,1,True,False
John Wren,,True,False
John Wren,1,True,False
Janet Yellen,,True,False
Sergio Marchionne,,True,True
Sergio Marchionne,1,True,True
Harold Wester,,True,False
Harold Wester,1,True,False
Warren Buffett,,True,True
Antony Jenkins,,True,False
Antony Jenkins,1,True,False
John Wren,,True,False
John Wren,1,True,False
Maurice Levy,,True,False
Monty Moran,,True,False
Monty Moran,1,True,False
Steve Ells,,True,False
Monty Moran,,True,False
Lloyd Blankfein,,True,True
Lloyd Blankfein,1,True,True
Mario Draghi,,True,False
Michael Bloomberg,,True,False
Steve Cohen,,True,False
Bill Ackman,,True,False
Marissa Mayer,,True,False
Ian Read,,True,True
Ian Read,1,True,True
Virginia Rometty,,True,False
Virginia Rometty,1,True,False
Owen Kerr,,True,False
Owen Kerr,1,True,False
Owen Kerr,,True,False
Mario Draghi,,True,False
Larry Page,,True,False
Larry Page,1,True,False
Richard Bernstein,,True,False
Mario Draghi,,True,False
Richard Branson,,True,False
Dan Greenhaus,,True,False
Elon Musk,,True,True
Ian Read,,True,True
Ian Read,1,True,True
David Tepper,,True,False
David Einhorn,,True,False
Mark Zuckerberg,,True,True
Mark Zuckerberg,1,True,True
David Tepper,,True,False
Anthony Scaramucci,,True,False
Jeff Gundlach,,True,False
Warren Buffett,,True,True
Dick Grasso,,True,False
Dick Grasso,1,True,False
John Chambers,,True,False
John Chambers,1,True,False
Steve Cohen,,True,False
Jeff Gundlach,,True,False
Jim Chanos,,True,False
Kevin Plank,,True,False
Kevin Plank,1,True,False
Akio Watanabe,,True,False
Akio Watanabe,1,True,False
Terry Lundgren,,True,False
Terry Lundgren,1,True,False
Mark Carney,,True,False
Marissa Mayer,,True,False
Marissa Mayer,1,True,False
Mohamed El-Erian,,True,False
Bill Gross,,True,False
Mario Draghi,,True,False
David Tepper,,True,False
David Tepper,,True,False
David Tepper,,True,False
Steve Ells,,True,False
Steve Ells,1,True,False
Mark Zuckerberg,,True,True
Dan Loeb,,True,False
Brian Sozzi,,True,False
Warren Buffett,,True,True
Warren Buffett,,True,True
Warren Buffett,,True,True
Jeffrey Gundlach,,True,False
Jeffrey Gundlach,1,True,False
Jeff Gundlach,,True,False
Steve Wynn,,True,False
Anthony Scaramucci,,True,False
Anthony Scaramucci,,True,False
Eddie Lampert,,True,False
Eddie Lampert,1,True,False
Eddie Lampert,,True,False
Eddie Lampert,,True,False
Mike Nudelman,,True,False
Steve Jobs,,True,False
Richard Branson,,True,False
Elon Musk,,True,True
David Tepper,,True,False
Joe Kaeser,,True,True
Joe Kaeser,1,True,True
Doug McMillon,,True,True
Doug McMillon,1,True,True
John Chambers,,True,False
John Chambers,,True,False
John Chambers,1,True,False
David Tepper,,True,False
Doug McMillon,,True,True
Doug McMillon,1,True,True
John Chambers,,True,False
John Chambers,1,True,False
John Chambers,,True,False
John Chambers,1,True,False
Vince McMahon,,True,True
David Tepper,,True,False
Janet Yellen,,True,False
David Einhorn,,True,False
Larry Robbins,,True,False
David Tepper,,True,False
Jim Chanos,,True,False
David Tepper,,True,False
Jim Chanos,,True,False
Neuberger Berman,,True,False
Neuberger Berman,,True,False
Jim Chanos,,True,False
Janet Yellen,,True,False
Vince McMahon,,True,True
Vince McMahon,1,True,True
Jeremy Allaire,,True,False
Jeremy Allaire,1,True,False
Barry Silbert,,True,False
Mario Draghi,,True,False
Warren Buffett,,True,True
Daniel Loeb,,True,False
John Paulson,,True,False
Brian Sozzi,,True,False
Jeffrey Gundlach,,True,False
Igor Sechin,,True,False
Igor Sechin,1,True,False
Pierre Beaudoin,,True,False
Pierre Beaudoin,1,True,False
Charlie Shrem,,True,False
Mark Carney,,True,False
Warren Buffett,,True,True
Ian Read,,True,True
Ian Read,1,True,True
Mike Nudelman,,True,False
Steve Jobs,,True,False
Jeffrey Gundlach,,True,False
Richard Hayne,,True,False
Richard Hayne,1,True,False
Vince McMahon,,True,True
Vince McMahon,1,True,True
Vince McMahon,,True,True
Bill Ackman,,True,False
Bill Ackman,,True,False
Mike Nudelman,,True,False
Anthony Scaramucci,,True,False
Brian Sozzi,,True,False
Janet Yellen,,True,False
Mario Draghi,,True,False
Brady Dougan,,True,False
Brady Dougan,1,True,False
Ian Read,,True,True
Pascal Soriot,,True,False
Pascal Soriot,1,True,False
Mohamed El-Erian,,True,False
Larry Fink,,True,False
Larry Fink,,True,False
Warren Buffett,,True,True
Mark Carney,,True,False
Janet Yellen,,True,False
William Dudley,,True,False
Jeff Immelt,,True,False
Jeff Immelt,1,True,False
Skiddy von Stade,,True,False
Skiddy von Stade,1,True,False
John Mackey,,True,True
John Mackey,1,True,True
Warren Buffet,,True,False
Edward Stack,,True,False
Edward Stack,1,True,False
Jim Chanos,,True,False
Satya Nadella,,True,True
Satya Nadella,1,True,True
William Dudley,,True,False
Randall Stephenson,,True,False
Randall Stephenson,1,True,False
David Tepper,,True,False
Janet Yellen,,True,False
Janet Yellen,,True,False
Mike Nudelman,,True,False
Alan Mulally,,True,False
Alan Mulally,,True,False
Alan Mulally,,True,False
Sergio Marchionne,,True,True
Sergio Marchionne,1,True,True
Janet Yellen,,True,False
Janet Yellen,,True,False
Angela Ahrendts,,True,False
Jamie Dimon,,True,False
Jamie Dimon,1,True,False
John Mulligan,,True,False
John Mulligan,1,True,False
Janet Yellen,,True,False
Aleksey Miller,,True,False
Aleksey Miller,1,True,False
Meg Whitman,,True,True
Meg Whitman,1,True,True
Warren Buffett,,True,True
